household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc
105,1,1,8.0,5.0,3.0,0.0,8.0,132.0,8.0,1.0,0.06,4591.66999999997,1,169,2433.4200000000064,97.31,345.5000000000002,0.0,190.12000000000003,12.190000000000001,54.989999999999995,710.3600000000001,3,1,1,5,Mid-value,25-34,B,Under 15K,Homeowner,1 Adult Kids,3,2
106,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.6600000000037,6,67,780.5800000000005,84.03,153.37999999999997,451.27,148.14000000000001,43.959999999999994,14.179999999999998,65.74000000000001,3,0,0,3,Low-value,,,,,,,
107,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.8300000000006,29,41,379.24999999999983,15.68,8.860000000000001,275.64,348.3600000000001,0.0,0.0,76.39,3,0,0,3,Low-value,,,,,,,
108,1,0,4.0,2.0,2.0,0.0,0.0,57.0,0.0,0.0,0.0,2671.159999999994,22,62,1156.3800000000012,59.35,354.2200000000002,144.52,466.5200000000001,249.52000000000004,0.0,47.10999999999999,3,0,1,4,Mid-value,,,,,,,
109,1,0,4.0,3.0,1.0,0.0,0.0,66.0,0.0,0.0,0.0,3501.069999999974,3,104,2050.660000000004,51.99,377.8000000000002,0.0,350.2900000000003,44.140000000000015,0.0,281.9100000000001,3,0,1,4,Mid-value,25-34,A,15-24K,Homeowner,Single Female,2,None/Unknown
110,1,0,4.0,3.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,3461.319999999985,0,185,1767.2900000000043,21.75,308.2100000000003,477.54,311.15000000000015,5.5,5.19,206.32,3,1,1,5,Mid-value,25-34,U,35-49K,Homeowner,Single Female,1,None/Unknown
111,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1515.650000000001,24,51,817.5599999999996,46.120000000000005,148.73000000000002,82.4,217.22000000000003,15.19,0.0,75.09000000000002,3,0,0,3,Low-value,,,,,,,
112,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1342.650000000001,13,80,438.1500000000002,37.370000000000005,25.29,455.3800000000001,236.13000000000008,0.0,2.91,7.73,3,0,0,3,Low-value,,,,,,,
113,1,1,11.0,3.0,6.0,2.0,2.0,153.0,2.0,0.18,0.01,15324.949999999939,2,223,7333.929999999912,355.1200000000001,1549.680000000002,2472.0299999999993,1611.3800000000017,130.85999999999999,3.5200000000000005,419.17999999999995,3,1,3,7,High-value,35-44,A,125-149K,Homeowner,2 Adults Kids,4,2
114,1,0,4.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,3315.6299999999815,3,88,1819.0100000000023,71.0,96.69,135.28,457.3500000000005,120.27000000000004,2.55,100.32,3,0,1,4,Mid-value,25-34,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
115,1,1,10.0,3.0,5.0,2.0,19.0,154.0,19.0,1.9,0.12,13262.099999999851,3,201,5485.4499999999625,351.94000000000005,519.5100000000007,2247.2599999999998,3061.199999999987,38.28000000000001,31.13,346.9299999999999,3,1,3,7,High-value,,,,,,,
116,1,0,2.0,1.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,647.7200000000005,1,83,501.0800000000003,0.0,52.84000000000001,0.0,1.0,0.0,0.0,52.18,3,0,0,3,Low-value,,,,,,,
117,1,1,7.0,4.0,2.0,1.0,7.0,130.0,7.0,1.0,0.05,2568.2099999999996,0,94,1558.690000000003,1.5,349.18000000000006,67.85,218.30000000000007,16.53,0.0,144.75,3,0,1,4,Mid-value,65+,B,35-49K,Probable Owner,2 Adults No Kids,2,None/Unknown
118,1,0,5.0,3.0,2.0,0.0,0.0,78.0,0.0,0.0,0.0,4526.209999999961,4,90,2829.299999999998,53.46,401.3000000000005,441.06,357.34000000000015,126.03,6.79,48.589999999999996,3,0,1,4,Mid-value,45-54,B,35-49K,Homeowner,Single Female,1,None/Unknown
119,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2593.009999999995,2,62,1192.610000000002,206.56000000000003,192.52000000000004,0.0,541.2300000000004,25.03,8.18,46.64,3,0,1,4,Mid-value,45-54,U,125-149K,Unknown,Single Male,1,None/Unknown
120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.32000000000005,58,19,46.5,5.98,1.5,44.8,54.61000000000001,0.67,88.26,0.0,2,0,0,2,Low-value,,,,,,,
121,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2225.5800000000054,42,112,1128.9300000000012,32.56,81.79999999999998,62.0,126.02,0.0,0.0,418.40000000000003,3,1,0,4,Mid-value,45-54,U,25-34K,Unknown,2 Adults Kids,3,1
122,1,0,5.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,2354.22,40,132,1111.4100000000012,60.4,21.5,0.0,410.5400000000002,0.0,17.049999999999997,509.86999999999995,3,1,0,4,Mid-value,,,,,,,
123,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,3222.649999999986,20,174,1591.110000000005,31.679999999999993,171.87000000000012,245.3,46.280000000000015,18.220000000000002,59.18,644.0100000000004,3,1,1,5,Mid-value,45-54,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
124,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.4100000000004,0,61,330.41999999999996,22.07,32.35000000000001,0.0,176.26000000000008,16.98,0.0,57.65,3,0,0,3,Low-value,,,,,,,
125,1,1,10.0,5.0,3.0,2.0,2.0,180.0,2.0,0.2,0.01,10601.499999999935,7,358,4169.659999999982,316.15000000000015,203.81999999999994,1716.6899999999996,1482.8900000000012,1.99,45.29,268.7899999999999,3,2,2,7,High-value,,,,,,,
126,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.4500000000005,12,31,510.65999999999997,32.879999999999995,39.059999999999995,20.0,37.660000000000004,0.0,0.0,84.02999999999999,3,0,0,3,Low-value,,,,,,,
127,1,1,4.0,2.0,0.0,2.0,4.0,82.0,4.0,1.0,0.05,4658.229999999972,0,191,2124.6000000000045,34.06,340.2900000000002,743.8100000000001,455.9400000000003,5.29,48.169999999999995,462.3199999999998,3,1,1,5,Mid-value,45-54,U,25-34K,Unknown,Single Female,1,None/Unknown
128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.0800000000024,0,41,553.32,28.1,346.3300000000002,0.0,247.44000000000003,2.0,0.0,19.35,3,0,0,3,Low-value,,,,,,,
129,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.73,21,40,279.71000000000004,0.75,69.1,0.0,62.620000000000005,1.19,4.9,13.12,3,0,0,3,Low-value,,,,,,,
130,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.6200000000001,373,20,175.31000000000006,15.76,16.509999999999998,72.01,85.98,0.0,7.84,86.11000000000001,1,0,0,1,Low-value,,,,,,,
131,1,0,7.0,5.0,2.0,0.0,0.0,106.0,0.0,0.0,0.0,6156.219999999956,2,354,2829.619999999996,186.46999999999997,394.23000000000025,307.02,1390.9900000000014,22.609999999999996,2.8200000000000003,448.67,3,2,2,7,High-value,45-54,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown
132,1,0,6.0,4.0,2.0,0.0,0.0,115.0,0.0,0.0,0.0,2875.239999999993,6,98,1338.5800000000024,231.67000000000007,361.19999999999993,27.0,103.79999999999998,20.36,17.02,454.59999999999997,3,0,1,4,Mid-value,,,,,,,
133,1,0,4.0,3.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,3823.8899999999708,5,75,1879.3800000000022,205.67000000000002,619.8300000000006,0.0,395.8600000000002,62.31,8.69,290.64,3,0,1,4,Mid-value,45-54,A,Under 15K,Homeowner,Single Male,2,None/Unknown
134,1,0,6.0,5.0,1.0,0.0,0.0,101.0,0.0,0.0,0.0,5535.089999999951,2,86,3367.0699999999883,188.72000000000006,293.8900000000002,51.79,474.3200000000002,12.950000000000001,2.3,450.25999999999993,3,0,1,4,Mid-value,55-64,A,25-34K,Homeowner,Single Female,2,None/Unknown
135,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.500000000001,0,74,379.92000000000013,57.95999999999999,35.4,0.0,126.07999999999994,3.99,27.05,49.70000000000001,3,0,0,3,Low-value,,,,,,,
136,1,0,3.0,2.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,2804.8199999999956,17,77,1828.8100000000052,103.03000000000002,209.0,0.0,147.14999999999992,1.79,0.0,171.42000000000002,3,0,1,4,Mid-value,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown
137,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1062.1699999999996,85,38,538.7800000000001,9.5,230.56000000000014,0.0,81.15,34.77,0.0,28.160000000000004,2,0,0,2,Low-value,,,,,,,
138,1,0,2.0,0.0,2.0,0.0,0.0,51.0,0.0,0.0,0.0,3529.1899999999787,3,68,1859.9700000000055,274.34999999999997,400.9300000000003,0.0,522.9400000000002,0.0,4.99,170.58999999999995,3,0,1,4,Mid-value,,,,,,,
139,1,1,2.0,2.0,0.0,0.0,9.0,32.0,9.0,4.5,0.28,3073.329999999995,1,83,1470.3400000000013,103.68999999999998,415.47000000000037,275.59000000000003,341.9300000000002,23.979999999999997,0.0,145.73000000000005,3,0,1,4,Mid-value,35-44,B,75-99K,Homeowner,Single Male,1,None/Unknown
140,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1720.6400000000017,19,140,1255.8000000000004,44.269999999999996,28.119999999999997,0.0,178.22999999999996,0.5,0.0,76.49,3,1,0,4,Mid-value,,,,,,,
141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.34000000000026,3,52,143.35000000000002,3.47,123.21999999999996,23.0,0.0,53.26000000000001,0.0,24.57,3,0,0,3,Low-value,,,,,,,
142,1,0,7.0,5.0,2.0,0.0,0.0,117.0,0.0,0.0,0.0,2324.1900000000014,1,176,1752.530000000001,0.0,34.71,0.0,303.79999999999995,3.98,0.0,13.48,3,1,0,4,Mid-value,,,,,,,
143,1,1,6.0,3.0,2.0,1.0,3.0,86.0,3.0,0.5,0.03,6574.229999999956,1,408,3330.9199999999887,107.44999999999995,100.43,806.6599999999999,1130.9700000000028,0.0,23.810000000000002,443.1300000000001,3,2,2,7,High-value,,,,,,,
144,1,0,4.0,3.0,1.0,0.0,0.0,61.0,0.0,0.0,0.0,2126.3100000000027,62,88,1157.570000000001,41.79,97.14,0.0,313.85000000000014,0.0,0.0,256.53,2,0,0,2,Low-value,,,,,,,
145,1,0,1.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,1470.4900000000023,7,59,733.5299999999999,12.07,171.24999999999994,0.0,416.7800000000002,10.469999999999999,0.0,72.39,3,0,0,3,Low-value,,,,,,,
146,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0200000000008,6,41,453.1000000000002,42.43,54.94,62.53999999999999,10.3,0.0,14.61,70.57999999999998,3,0,0,3,Low-value,,,,,,,
147,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.2100000000023,16,36,810.4300000000004,20.21,32.03,189.9,143.60999999999996,8.0,0.0,101.52999999999999,3,0,0,3,Low-value,,,,,,,
148,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.7600000000018,12,55,621.7500000000002,49.449999999999996,77.13,0.0,303.0300000000001,0.0,0.0,23.39,3,0,0,3,Low-value,,,,,,,
149,1,0,8.0,5.0,3.0,0.0,0.0,121.0,0.0,0.0,0.0,11920.929999999906,60,215,5027.429999999949,814.0499999999998,855.0900000000014,2879.4100000000003,1109.400000000002,14.45,5.23,544.28,2,1,3,6,Mid-value,45-54,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
150,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.35,103,6,144.27,4.59,0.0,0.0,13.98,1.09,4.63,16.279999999999998,2,0,0,2,Low-value,,,,,,,
151,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1226.1400000000012,5,49,561.6800000000001,49.32,116.36999999999993,0.0,43.30000000000001,0.0,7.779999999999999,158.68999999999997,3,0,0,3,Low-value,,,,,,,
152,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.2800000000018,15,37,849.5900000000005,0.0,104.33999999999997,0.0,222.32000000000005,9.98,0.0,135.34,3,0,0,3,Low-value,,,,,,,
153,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.6500000000033,9,92,1237.07,0.0,41.250000000000014,8.59,83.52000000000001,86.17999999999999,1.44,62.38,3,0,0,3,Low-value,,,,,,,
154,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.1800000000002,74,30,505.59000000000003,6.529999999999999,71.22,51.58,123.71999999999998,3.98,0.0,47.989999999999995,2,0,0,2,Low-value,,,,,,,
155,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2101.0500000000015,6,52,1417.2400000000034,157.07000000000002,39.12000000000001,0.0,101.38,0.0,0.0,123.49,3,0,0,3,Low-value,35-44,B,50-74K,Homeowner,2 Adults Kids,3,1
156,1,1,8.0,3.0,4.0,1.0,2.0,138.0,2.0,0.25,0.01,5224.069999999974,1,587,2149.249999999999,121.03999999999999,311.17000000000013,826.66,1113.1100000000008,29.450000000000003,19.359999999999992,198.2,3,2,1,6,Mid-value,,,,,,,
157,1,0,5.0,3.0,1.0,1.0,0.0,62.0,0.0,0.0,0.0,2748.9499999999907,2,172,1704.1100000000035,2.99,172.93999999999997,0.0,385.1500000000002,77.28999999999999,0.0,73.77,3,1,1,5,Mid-value,19-24,U,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
158,1,1,4.0,3.0,1.0,0.0,1.0,66.0,1.0,0.25,0.02,1869.7900000000018,7,180,586.3300000000003,9.06,90.01,0.0,933.0700000000004,0.0,0.0,191.63,3,1,0,4,Mid-value,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown
159,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2143.870000000002,14,86,1162.7100000000007,25.32,149.92999999999998,34.0,91.02999999999999,0.0,16.52,128.60999999999999,3,0,0,3,Low-value,45-54,U,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown
160,1,0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,1536.0900000000017,8,57,676.7800000000002,138.01999999999998,113.59999999999997,93.0,215.49000000000007,9.67,53.129999999999995,31.820000000000004,3,0,0,3,Low-value,,,,,,,
161,1,0,3.0,2.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,6071.5199999999595,1,266,3996.919999999987,45.44,229.07000000000005,238.5,569.1700000000003,0.0,0.0,512.2600000000003,3,1,2,6,Mid-value,19-24,A,75-99K,Unknown,2 Adults Kids,3,1
162,1,0,4.0,3.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,3037.539999999985,0,71,2170.2600000000043,66.83000000000001,191.47000000000017,0.0,170.86,2.99,19.83,80.32000000000001,3,0,1,4,Mid-value,,,,,,,
163,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.52,57,17,139.04999999999998,1.99,54.070000000000014,28.5,11.53,11.97,0.0,14.669999999999998,2,0,0,2,Low-value,,,,,,,
164,1,1,4.0,2.0,2.0,0.0,6.0,53.0,6.0,1.5,0.11,4272.409999999974,3,116,2771.87,67.85999999999999,155.53,148.0,481.67000000000047,1.0,4.02,119.25,3,1,1,5,Mid-value,45-54,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
165,1,1,7.0,5.0,2.0,0.0,2.0,121.0,2.0,0.29,0.02,2995.4699999999966,1,174,1016.1399999999994,5.0,244.59000000000012,658.2599999999999,150.71000000000004,65.76000000000002,0.0,525.0799999999999,3,1,1,5,Mid-value,55-64,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
166,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3059.689999999995,5,122,1620.0300000000018,96.55000000000001,76.52,0.0,871.4900000000014,4.38,8.66,115.28,3,1,1,5,Mid-value,25-34,A,50-74K,Homeowner,2 Adults Kids,3,1
167,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.020000000001,2,20,462.70999999999987,84.11,61.86000000000002,0.0,169.94,252.98000000000008,0.0,73.17,3,0,0,3,Low-value,,,,,,,
168,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.8000000000004,11,37,218.22,26.92,90.52999999999997,0.0,30.36,0.0,9.36,49.33999999999999,3,0,0,3,Low-value,,,,,,,
169,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.58000000000004,36,24,62.26000000000001,0.0,1.0,168.03000000000003,14.3,3.0,0.0,0.0,3,0,0,3,Low-value,,,,,,,
170,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.5100000000036,18,45,1014.7900000000002,13.42,291.1300000000001,24.78,331.30000000000024,17.840000000000003,0.0,106.39999999999998,3,0,0,3,Low-value,25-34,A,100-124K,Homeowner,2 Adults Kids,4,2
171,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.4599999999999,10,25,510.29999999999995,4.99,39.92,15.0,76.88000000000002,0.0,2.54,29.53,3,0,0,3,Low-value,,,,,,,
172,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.8700000000006,2,159,448.13999999999993,11.99,15.070000000000002,911.5400000000004,156.68999999999994,4.0,0.0,88.99000000000001,3,1,0,4,Mid-value,,,,,,,
173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.97,317,10,159.58999999999997,3.62,2.93,0.0,57.36,2.99,0.0,0.0,1,0,0,1,Low-value,,,,,,,
174,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.3900000000008,42,27,457.2900000000004,50.68,122.27999999999999,0.0,49.06,0.0,0.0,342.86,3,0,0,3,Low-value,,,,,,,
175,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0200000000007,56,51,814.2500000000001,0.0,150.80000000000004,0.0,149.8,17.509999999999998,0.0,1.71,2,0,0,2,Low-value,,,,,,,
176,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.2900000000003,100,23,340.45000000000016,35.77,30.78,167.47,83.03,0.0,3.51,62.32,2,0,0,2,Low-value,,,,,,,
177,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.5800000000002,19,50,597.96,29.790000000000003,97.56,109.26,220.65,9.48,0.0,2.5,3,0,0,3,Low-value,,,,,,,
178,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028.470000000001,0,119,747.8900000000001,51.39,15.05,0.0,1112.03,0.0,1.48,8.58,3,1,0,4,Mid-value,25-34,A,25-34K,Homeowner,1 Adult Kids,5+,3+
179,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,620.5600000000001,189,38,383.79,0.0,18.67,0.0,87.7,0.0,0.0,45.42000000000001,1,0,0,1,Low-value,,,,,,,
180,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2103.400000000001,15,68,1070.660000000002,2.0,103.63999999999997,5.03,295.18000000000006,0.0,0.0,269.76000000000005,3,0,0,3,Low-value,,,,,,,
181,1,0,2.0,1.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,1670.820000000002,119,39,642.1200000000003,25.52,162.72,363.78000000000003,38.269999999999996,7.9,0.0,200.68,2,0,0,2,Low-value,,,,,,,
182,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.3400000000001,55,36,765.6500000000007,7.630000000000001,56.78000000000001,0.0,40.61,0.0,3.99,140.39000000000001,2,0,0,2,Low-value,,,,,,,
183,1,0,5.0,4.0,1.0,0.0,0.0,75.0,0.0,0.0,0.0,1560.6700000000008,37,136,491.42999999999984,139.87,212.5,0.0,462.88000000000005,1.0,0.0,48.17,3,1,0,4,Mid-value,,,,,,,
184,1,1,5.0,2.0,3.0,0.0,4.0,70.0,4.0,0.8,0.06,7090.069999999947,0,257,2406.1100000000006,68.81,371.6100000000002,1347.97,881.8500000000007,53.550000000000004,0.0,1374.4400000000007,3,1,2,6,Mid-value,45-54,U,25-34K,Unknown,Single Male,1,None/Unknown
185,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2137.6200000000013,6,68,945.9399999999994,43.459999999999994,56.64000000000001,265.01,193.48000000000002,4.0,0.0,325.73999999999995,3,0,0,3,Low-value,,,,,,,
186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.51999999999999,5,3,35.6,0.0,0.0,0.0,7.18,0.0,0.0,0.0,3,0,0,3,Low-value,,,,,,,
187,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,701.0000000000008,6,59,380.5899999999999,30.590000000000003,48.830000000000005,0.0,122.11999999999995,1.5,0.0,43.47,3,0,0,3,Low-value,,,,,,,
188,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1847.6200000000022,15,43,1070.91,0.0,73.94,80.6,91.60999999999999,0.0,25.950000000000003,233.93,3,0,0,3,Low-value,,,,,,,
189,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.9900000000006,19,38,294.94999999999993,236.74000000000004,15.38,80.0,35.940000000000005,0.0,20.380000000000003,4.44,3,0,0,3,Low-value,,,,,,,
190,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.2800000000005,42,23,421.33000000000004,21.67,62.61,0.0,66.53000000000003,1.67,5.779999999999999,1.74,3,0,0,3,Low-value,,,,,,,
191,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.8500000000004,3,34,341.36999999999995,0.0,15.96,34.75,90.01999999999998,1.88,1.2,8.82,3,0,0,3,Low-value,,,,,,,
192,1,1,5.0,3.0,2.0,0.0,2.0,86.0,2.0,0.4,0.02,3778.0799999999786,1,95,2598.419999999995,0.0,225.64000000000004,0.0,301.67999999999995,2.49,0.0,329.5999999999999,3,0,1,4,Mid-value,45-54,A,35-49K,Homeowner,Single Male,2,None/Unknown
193,1,0,5.0,4.0,1.0,0.0,0.0,83.0,0.0,0.0,0.0,4814.659999999979,17,136,2187.4100000000035,86.64,45.86,1786.77,308.1300000000001,4.38,10.89,119.24,3,1,1,5,Mid-value,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
194,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1882.8100000000031,1,73,770.98,28.140000000000004,276.65000000000015,100.0,310.1500000000001,11.55,10.05,66.04,3,0,0,3,Low-value,,,,,,,
195,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4166.719999999982,0,91,2179.3500000000013,56.230000000000004,289.3600000000002,694.16,166.73999999999998,30.18,0.0,328.52000000000004,3,0,1,4,Mid-value,,,,,,,
196,1,1,7.0,3.0,4.0,0.0,5.0,118.0,5.0,0.71,0.04,5261.189999999964,0,186,2641.0800000000054,62.31,371.08000000000027,240.0,279.1800000000002,0.0,18.35,904.5399999999996,3,1,1,5,Mid-value,,,,,,,
197,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1929.2300000000012,1,55,1470.6500000000012,44.39,59.58000000000002,0.0,229.75000000000009,0.0,0.0,102.2,3,0,0,3,Low-value,,,,,,,
198,1,0,10.0,3.0,5.0,2.0,0.0,164.0,0.0,0.0,0.0,8659.169999999907,2,461,4703.979999999979,98.86999999999999,475.5300000000002,0.0,1386.9800000000032,25.32,110.49,1075.6600000000003,3,2,2,7,High-value,35-44,A,Under 15K,Homeowner,2 Adults Kids,3,1
199,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.9700000000004,10,54,432.95999999999987,23.86,12.780000000000001,0.0,86.97999999999999,13.98,31.19,45.77,3,0,0,3,Low-value,,,,,,,
200,1,0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,1166.630000000001,1,80,626.6100000000004,0.0,45.510000000000005,0.0,300.1,0.0,0.0,60.98,3,0,0,3,Low-value,,,,,,,
201,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.170000000002,7,48,815.68,13.31,133.20999999999995,0.0,145.57000000000002,0.0,0.0,102.27,3,0,0,3,Low-value,45-54,A,15-24K,Homeowner,2 Adults Kids,5+,3+
202,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.8800000000005,15,37,371.6,1.66,33.75,8.01,178.31999999999994,3.49,0.0,213.70999999999998,3,0,0,3,Low-value,,,,,,,
203,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.8300000000003,1,42,443.9500000000003,0.99,59.260000000000005,181.03,59.28000000000001,5.62,33.63000000000001,14.260000000000002,3,0,0,3,Low-value,,,,,,,
204,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.2700000000002,5,57,456.1700000000001,62.69,102.11999999999998,93.47,106.58,42.72000000000001,6.3100000000000005,11.15,3,0,0,3,Low-value,,,,,,,
205,1,0,4.0,2.0,2.0,0.0,0.0,56.0,0.0,0.0,0.0,3749.639999999979,3,106,1331.3000000000015,22.97,627.43,60.11,999.1300000000008,50.89999999999999,6.67,402.9700000000001,3,0,1,4,Mid-value,,,,,,,
206,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.60000000000025,56,15,208.88,13.18,12.15,0.0,72.76,0.0,0.0,38.93,2,0,0,2,Low-value,,,,,,,
207,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.7200000000003,58,21,519.5500000000003,1.19,124.25,35.0,95.58000000000001,48.620000000000005,5.5600000000000005,26.52,2,0,0,2,Low-value,,,,,,,
208,1,1,8.0,5.0,3.0,0.0,6.0,153.0,6.0,0.75,0.04,4296.329999999981,10,140,2092.080000000006,125.52000000000001,304.29,527.4599999999999,315.3700000000001,0.0,0.0,665.3000000000001,3,1,1,5,Mid-value,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
209,1,0,5.0,3.0,2.0,0.0,0.0,84.0,0.0,0.0,0.0,6876.559999999961,1,196,3182.689999999994,144.37,287.1400000000001,1173.79,760.1000000000005,18.43,4.15,531.8899999999999,3,1,2,6,Mid-value,45-54,U,25-34K,Homeowner,2 Adults Kids,3,1
210,1,0,6.0,4.0,0.0,2.0,0.0,114.0,0.0,0.0,0.0,3772.5599999999813,3,147,1501.1800000000042,3.99,345.12000000000006,10.0,631.7300000000002,4.92,17.32,788.1800000000002,3,1,1,5,Mid-value,,,,,,,
